Stage name,Timestamp,CPU percentage,Memory Usage bytes,Memory limit bytes,Disk read bytes,Disk write bytes,Network received bytes,Network sent bytes
user generation,1763837525697,15.02,525126860,16578573762,0,0,114294784,55364812
user generation,1763837537265,16.19,525336576,16578573762,0,0,116391936,56203673
user generation,1763837549007,15.06,529426022,16578573762,0,0,118489088,57147392
user generation,1763837561022,15.22,530055168,16578573762,0,0,119537664,57986252
user generation,1763837572585,14.78,529740595,16578573762,0,0,121634816,58929971
user generation,1763837584163,15.05,530055168,16578573762,0,0,123731968,59873689
user generation,1763837595732,14.42,530160025,16578573762,0,0,125829120,60712550
user generation,1763837607299,14.93,530055168,16578573762,0,0,126877696,61656268
user generation,1763837619067,15.35,530369740,16578573762,0,0,128974848,62495129
user generation,1763837631100,15.69,530579456,16578573762,0,0,131072000,63438848
user generation,1763837642668,14.56,530579456,16578573762,0,0,133169152,64277708
user generation,1763837654239,13.49,530684313,16578573762,0,0,134217728,65116569
user generation,1763837665815,14.23,530579456,16578573762,0,0,136314880,65955430
user generation,1763837677395,13.87,530998886,16578573762,0,0,137363456,66689433
user generation,1763837689103,13.56,531103744,16578573762,0,0,139460608,67528294
user generation,1763837701117,12.86,531103744,16578573762,0,0,141557760,68367155
user generation,1763837712701,13.03,531103744,16578573762,0,0,142606336,69101158
user generation,1763837724290,13.04,531103744,16578573762,0,0,144703488,69940019
user generation,1763837735863,13.29,531628032,16578573762,0,0,145752064,70674022
user generation,1763837747449,14.42,531628032,16578573762,0,0,147849216,71512883
find 1 by id,1763837759149,4.62,563399884,16578573762,0,0,148897792,147849216
update 10 percent,1763837771166,19.82,548929536,16578573762,0,0,152043520,310378496
update 10 percent,1763837782756,19.08,557423001,16578573762,0,0,155189248,311427072
update 10 percent,1763837794340,18.76,574724505,16578573762,0,0,159383552,312475648
update 50 percent,1763837805933,19.13,583637401,16578573762,0,0,164626432,400556032
update 50 percent,1763837817517,19.74,585734553,16578573762,0,0,168820736,402653184
update 50 percent,1763837829203,19.11,594018304,16578573762,0,0,173015040,403701760
update 50 percent,1763837841215,19.36,598632038,16578573762,0,0,177209344,404750336
update 50 percent,1763837852799,42.53,620442419,16578573762,0,0,181403648,406847488
update 50 percent,1763837864382,19.2,624846438,16578573762,0,0,185597952,407896064
update 50 percent,1763837875954,19.09,631242752,16578573762,0,0,188743680,408944640
update 50 percent,1763837887546,19.63,633339904,16578573762,0,0,192937984,409993216
update 50 percent,1763837899235,19.47,640050790,16578573762,0,0,197132288,412090368
update 50 percent,1763837911246,20.21,642252800,16578573762,0,0,201326592,413138944
update 50 percent,1763837922827,19.42,642043084,16578573762,0,0,205520896,414187520
update 50 percent,1763837934399,19.0,642252800,16578573762,0,0,208666624,416284672
delete 15 percent with friends,1763837945972,19.46,685349273,16578573762,0,0,211812352,475004928
delete 15 percent with friends,1763837957553,20.64,687551283,16578573762,0,0,213909504,477102080
delete 15 percent with friends,1763837969280,19.94,687656140,16578573762,0,0,216006656,478150656
delete 15 percent with friends,1763837981293,19.36,707369369,16578573762,0,0,218103808,480247808
delete 15 percent with friends,1763837992879,20.4,711458816,16578573762,0,0,220200960,481296384
delete 15 percent with friends,1763838004462,22.07,711458816,16578573762,0,0,222298112,483393536
delete 15 percent with friends,1763838016048,20.02,711773388,16578573762,0,0,224395264,485490688
delete 15 percent with friends,1763838027636,21.82,711668531,16578573762,0,0,226492416,486539264
