Stage name,Timestamp,CPU percentage,Memory Usage bytes,Memory limit bytes,Disk read bytes,Disk write bytes,Network received bytes,Network sent bytes
user generation,1763891328541,17.73,278606643,16578573762,0,0,150,75
user generation,1763891355260,20.38,289302118,16578573762,0,0,5882511,2852126
user generation,1763891381835,21.51,310902784,16578573762,0,0,12373196,6008340
user generation,1763891408398,20.73,330930585,16578573762,0,0,19188940,9300869
user generation,1763891435353,20.75,350119526,16578573762,0,0,26109542,12687769
user generation,1763891461917,21.58,372978483,16578573762,0,0,33030144,15938355
user generation,1763891488476,21.85,391328563,16578573762,0,0,39845888,19293798
user generation,1763891515399,20.82,417647820,16578573762,0,0,46661632,22649241
user generation,1763891541962,21.63,437046476,16578573762,0,0,53477376,25899827
user generation,1763891568535,21.34,467245465,16578573762,0,0,60188262,29150412
user generation,1763891595441,21.03,484232396,16578573762,0,0,67004006,32400998
user generation,1763891622013,20.79,501324185,16578573762,0,0,73819750,35756441
user generation,1763891648582,22.08,504260198,16578573762,0,0,80635494,39007027
user generation,1763891675510,21.24,504574771,16578573762,0,0,87451238,42362470
user generation,1763891702084,21.28,505518489,16578573762,0,0,94266982,45613056
user generation,1763891728659,21.79,505728204,16578573762,0,0,100768153,48758784
user generation,1763891755581,21.19,505518489,16578573762,0,0,106954752,52009369
user generation,1763891782161,21.86,507615641,16578573762,0,0,114294784,55155097
user generation,1763891808740,22.02,508349644,16578573762,0,0,120586240,58405683
user generation,1763891835609,14.67,508454502,16578573762,0,0,125829120,60607692
user generation,1763891862182,14.89,508559360,16578573762,0,0,128974848,62599987
user generation,1763891888753,13.2,508978790,16578573762,0,0,132120576,64067993
user generation,1763891915676,14.58,513382809,16578573762,0,0,136314880,66165145
user generation,1763891942247,14.32,520408268,16578573762,0,0,140509184,68157440
user generation,1763891968809,13.84,524602572,16578573762,0,0,144703488,70149734
user generation,1763891995732,13.55,528796876,16578573762,0,0,148897792,72037171
user generation,1763892022301,13.58,533200896,16578573762,0,0,153092096,73924608
user generation,1763892048881,32.12,533725184,16578573762,0,0,156237824,75812044
user generation,1763892075796,13.19,533620326,16578573762,0,0,160432128,77699481
user generation,1763892102377,13.48,546622668,16578573762,0,0,164626432,79586918
user generation,1763892128959,15.81,553333555,16578573762,0,0,168820736,81579212
user generation,1763892155854,13.72,559729868,16578573762,0,0,173015040,83676364
