Stage name,Timestamp,CPU percentage,Memory Usage bytes,Memory limit bytes,Disk read bytes,Disk write bytes,Network received bytes,Network sent bytes
delete 1 by id with friendships,1763831196857,5.18,658610585,16578573762,0,0,532676608,1277752770
delete 1 by id with friendships,1763831203443,5.43,658505728,16578573762,0,0,533725184,1331439861
delete 1 by id with friendships,1763831210020,5.35,658505728,16578573762,0,0,534773760,1385126952
delete 1 by id with friendships,1763831216888,5.33,658505728,16578573762,0,0,536870912,1438814044
delete 1 by id with friendships,1763831223457,5.27,658505728,16578573762,0,0,537919488,1492501135
update 1 random,1763831230024,5.27,660602880,16578573762,0,0,538968064,1546188226
update 1 random,1763831236869,5.47,660602880,16578573762,0,0,540016640,1599875317
update 1 random,1763831243451,6.06,658400870,16578573762,0,0,541065216,1653562408
update 1 random,1763831250025,4.89,658505728,16578573762,0,0,542113792,1707249500
update 1 random,1763831256598,5.38,658296012,16578573762,0,0,543162368,1760936591
update 1 random,1763831263181,5.38,658505728,16578573762,0,0,544210944,1814623682
update 1 random,1763831270678,5.02,658505728,16578573762,0,0,545259520,1879048192
update 1 random,1763831277266,5.02,658505728,16578573762,0,0,546308096,1921997864
update 1 random,1763831283833,6.24,658505728,16578573762,0,0,547356672,1975684956
find 10 percent,1763831290725,5.88,658505728,16578573762,0,0,548405248,2040109465
update 10 percent,1763831297308,9.12,658715443,16578573762,0,0,556793856,2083059138
update 10 percent,1763831303887,10.46,658400870,16578573762,0,0,591396864,2083059138
update 10 percent,1763831310745,6.21,660707737,16578573762,0,0,597688320,2136746229
update 10 percent,1763831317315,5.81,658400870,16578573762,0,0,598736896,2190433320
update 10 percent,1763831323894,5.63,658610585,16578573762,0,0,599785472,2254857830
update 10 percent,1763831330758,6.87,658610585,16578573762,0,0,600834048,2308544921
update 10 percent,1763831337347,5.88,658400870,16578573762,0,0,601882624,2362232012
update 10 percent,1763831343920,5.75,658505728,16578573762,0,0,603979776,2426656522
update 10 percent,1763831350765,5.63,658610585,16578573762,0,0,605028352,2480343613
update 10 percent,1763831357341,5.83,658505728,16578573762,0,0,606076928,2544768122
find 50 percent,1763831363917,5.86,658610585,16578573762,0,0,607125504,2609192632
find 50 percent,1763831370794,5.19,658400870,16578573762,0,0,608174080,2662879723
find 50 percent,1763831377377,5.92,658400870,16578573762,0,0,610271232,2727304232
find 50 percent,1763831383954,5.71,658610585,16578573762,0,0,611319808,2780991324
update 50 percent,1763831390828,7.34,658400870,16578573762,0,0,615514112,2834678415
update 50 percent,1763831397413,9.07,658505728,16578573762,0,0,653262848,2834678415
update 50 percent,1763831403979,9.28,658610585,16578573762,0,0,694157312,2834678415
update 50 percent,1763831410843,8.63,658715443,16578573762,0,0,735051776,2834678415
update 50 percent,1763831417416,9.63,658296012,16578573762,0,0,775946240,2834678415
update 50 percent,1763831423992,9.18,658610585,16578573762,0,0,816840704,2834678415
update 50 percent,1763831430848,8.9,658610585,16578573762,0,0,857735168,2845415833
update 50 percent,1763831437411,6.41,660707737,16578573762,0,0,860880896,2899102924
update 50 percent,1763831443979,5.85,660812595,16578573762,0,0,862978048,2952790016
update 50 percent,1763831450863,5.75,658610585,16578573762,0,0,864026624,3017214525
update 50 percent,1763831457427,6.09,658610585,16578573762,0,0,865075200,3070901616
update 50 percent,1763831463989,5.4,658505728,16578573762,0,0,866123776,3135326126
update 50 percent,1763831470898,5.9,658610585,16578573762,0,0,867172352,3199750635
update 50 percent,1763831477480,6.24,658505728,16578573762,0,0,868220928,3253437726
update 50 percent,1763831484089,6.09,658610585,16578573762,0,0,870318080,3317862236
delete 15 percent with friends,1763831490909,7.08,658400870,16578573762,0,0,871366656,3350074490
delete 15 percent with friends,1763831497476,6.99,658400870,16578573762,0,0,872415232,3371549327
delete 15 percent with friends,1763831504052,6.76,658400870,16578573762,0,0,873463808,3382286745
delete 15 percent with friends,1763831510929,6.97,658505728,16578573762,0,0,875560960,3393024163
