Stage name,Timestamp,CPU percentage,Memory Usage bytes,Memory limit bytes,Disk read bytes,Disk write bytes,Network received bytes,Network sent bytes
update 10 percent,1763889960438,9.29,3868691791,16578573762,0,0,3446711255,12562779340
update 10 percent,1763889987367,5.3,3871913017,16578573762,0,0,3639984783,12562779340
update 10 percent,1763890013933,5.36,3869765533,16578573762,0,0,3639984783,12777527705
update 10 percent,1763890040511,4.69,3868691791,16578573762,0,0,3650722201,13099650252
update 10 percent,1763890067436,5.08,3868691791,16578573762,0,0,3650722201,13314398617
update 10 percent,1763890094003,4.88,3868691791,16578573762,0,0,3661459619,13636521164
update 10 percent,1763890120590,5.23,3868691791,16578573762,0,0,3661459619,13851269529
update 10 percent,1763890147468,6.14,3868691791,16578573762,0,0,3661459619,14173392076
update 10 percent,1763890174036,4.93,3868691791,16578573762,0,0,3672197038,14388140441
update 10 percent,1763890200613,4.92,3868691791,16578573762,0,0,3672197038,14710262988
update 10 percent,1763890227537,6.97,3868691791,16578573762,0,0,3682934456,14925011353
update 10 percent,1763890254097,5.81,3868691791,16578573762,0,0,3682934456,15247133900
update 10 percent,1763890280659,5.23,3868691791,16578573762,0,0,3693671874,15461882265
find 50 percent,1763890307585,5.65,3868691791,16578573762,0,0,3693671874,15784004812
find 50 percent,1763890334153,5.64,3868691791,16578573762,0,0,3704409292,15998753177
find 50 percent,1763890360711,5.55,3868691791,16578573762,0,0,3704409292,16320875724
find 50 percent,1763890387628,5.67,3868691791,16578573762,0,0,3704409292,16642998272
find 50 percent,1763890414207,5.78,3868691791,16578573762,0,0,3715146711,16857746636
update 50 percent,1763890440763,9.3,3869765533,16578573762,0,0,3779571220,17072495001
update 50 percent,1763890467682,9.0,3868691791,16578573762,0,0,3994319585,17072495001
update 50 percent,1763890494264,8.7,3868691791,16578573762,0,0,4198330531,17072495001
update 50 percent,1763890520830,9.36,3869765533,16578573762,0,0,4402341478,17072495001
update 50 percent,1763890547737,8.5,3869765533,16578573762,0,0,4606352424,17072495001
update 50 percent,1763890574315,9.44,3868691791,16578573762,0,0,4810363371,17072495001
update 50 percent,1763890600876,9.12,3869765533,16578573762,0,0,5014374318,17072495001
update 50 percent,1763890627801,8.65,3869765533,16578573762,0,0,5218385264,17072495001
update 50 percent,1763890654374,5.28,3868691791,16578573762,0,0,5261334937,17394617548
update 50 percent,1763890680965,5.61,3868691791,16578573762,0,0,5261334937,17609365913
update 50 percent,1763890707868,5.6,3869765533,16578573762,0,0,5272072355,17824114278
update 50 percent,1763890734457,5.16,3869765533,16578573762,0,0,5272072355,18146236825
update 50 percent,1763890761033,5.21,3869765533,16578573762,0,0,5282809774,18360985190
update 50 percent,1763890787908,5.18,3868691791,16578573762,0,0,5282809774,18683107737
update 50 percent,1763890814486,4.85,3868691791,16578573762,0,0,5282809774,18897856102
update 50 percent,1763890841053,4.73,3868691791,16578573762,0,0,5293547192,19219978649
update 50 percent,1763890867968,5.66,3868691791,16578573762,0,0,5293547192,19434727014
update 50 percent,1763890894527,4.82,3868691791,16578573762,0,0,5304284610,19756849561
update 50 percent,1763890921097,5.12,3868691791,16578573762,0,0,5304284610,19971597926
delete 15 percent with friends,1763890948024,7.04,3868691791,16578573762,0,0,5315022028,20186346291
delete 15 percent with friends,1763890974604,6.5,3868691791,16578573762,0,0,5315022028,20293720473
delete 15 percent with friends,1763891001174,7.0,3868691791,16578573762,0,0,5325759447,20293720473
delete 15 percent with friends,1763891028052,6.87,3868691791,16578573762,0,0,5325759447,20401094656
delete 15 percent with friends,1763891054614,6.52,3867618050,16578573762,0,0,5336496865,20508468838
