Stage name,Timestamp,CPU percentage,Memory Usage bytes,Memory limit bytes,Disk read bytes,Disk write bytes,Network received bytes,Network sent bytes
delete 1 by id with friendships,1763835182954,6.15,1403380563,16578573762,0,0,1170378588,2834678415
delete 1 by id with friendships,1763835194524,5.5,1403380563,16578573762,0,0,1181116006,2942052597
delete 1 by id with friendships,1763835206103,5.69,1403380563,16578573762,0,0,1181116006,3049426780
delete 1 by id with friendships,1763835217673,5.87,1403380563,16578573762,0,0,1181116006,3167538380
delete 1 by id with friendships,1763835229401,5.67,1403380563,16578573762,0,0,1181116006,3274912563
update 1 random,1763835241413,5.68,1407675531,16578573762,0,0,1181116006,3382286745
update 1 random,1763835252981,5.26,1403380563,16578573762,0,0,1191853424,3489660928
update 1 random,1763835264557,5.42,1403380563,16578573762,0,0,1191853424,3597035110
update 1 random,1763835276133,5.84,1403380563,16578573762,0,0,1191853424,3704409292
update 1 random,1763835287715,5.32,1403380563,16578573762,0,0,1191853424,3811783475
update 1 random,1763835299461,5.26,1403380563,16578573762,0,0,1191853424,3908420239
update 1 random,1763835311464,5.14,1403380563,16578573762,0,0,1202590842,4005057003
update 1 random,1763835323032,5.14,1403380563,16578573762,0,0,1202590842,4101693767
update 1 random,1763835334610,5.19,1403380563,16578573762,0,0,1202590842,4209067950
update 1 random,1763835346193,5.19,1403380563,16578573762,0,0,1202590842,4305704714
find 10 percent,1763835357777,5.26,1403380563,16578573762,0,0,1202590842,4402341478
update 10 percent,1763835369510,6.22,1403380563,16578573762,0,0,1213328261,4498978242
update 10 percent,1763835381513,8.46,1403380563,16578573762,0,0,1277752770,4498978242
update 10 percent,1763835393102,5.67,1405528047,16578573762,0,0,1309965025,4552665333
update 10 percent,1763835404672,5.26,1403380563,16578573762,0,0,1309965025,4649302097
update 10 percent,1763835416268,4.9,1403380563,16578573762,0,0,1320702443,4756676280
update 10 percent,1763835427859,5.51,1403380563,16578573762,0,0,1320702443,4853313044
update 10 percent,1763835439565,5.43,1403380563,16578573762,0,0,1320702443,4960687226
update 10 percent,1763835451564,5.24,1403380563,16578573762,0,0,1320702443,5057323991
update 10 percent,1763835463145,5.27,1403380563,16578573762,0,0,1320702443,5164698173
update 10 percent,1763835474721,4.65,1403380563,16578573762,0,0,1331439861,5261334937
update 10 percent,1763835486306,5.14,1403380563,16578573762,0,0,1331439861,5357971701
update 10 percent,1763835497887,5.41,1403380563,16578573762,0,0,1331439861,5454608465
update 10 percent,1763835509631,5.14,1403380563,16578573762,0,0,1331439861,5551245230
find 50 percent,1763835521650,5.24,1403380563,16578573762,0,0,1331439861,5647881994
find 50 percent,1763835533225,5.07,1403380563,16578573762,0,0,1331439861,5755256176
find 50 percent,1763835544844,5.15,1403380563,16578573762,0,0,1342177280,5851892940
find 50 percent,1763835556417,5.04,1403380563,16578573762,0,0,1342177280,5948529704
find 50 percent,1763835567997,5.04,1403380563,16578573762,0,0,1342177280,6045166469
update 50 percent,1763835579695,8.81,1403380563,16578573762,0,0,1352914698,6131065815
update 50 percent,1763835591711,8.93,1403380563,16578573762,0,0,1438814044,6131065815
update 50 percent,1763835603304,8.64,1403380563,16578573762,0,0,1492501135,6131065815
update 50 percent,1763835614880,8.69,1403380563,16578573762,0,0,1567663063,6131065815
update 50 percent,1763835626469,8.46,1403380563,16578573762,0,0,1642824990,6131065815
update 50 percent,1763835638051,8.72,1403380563,16578573762,0,0,1717986918,6141803233
update 50 percent,1763835649714,8.66,1403380563,16578573762,0,0,1793148846,6141803233
update 50 percent,1763835661720,8.66,1403380563,16578573762,0,0,1868310773,6141803233
update 50 percent,1763835673294,5.87,1407675531,16578573762,0,0,1889785610,6206227742
update 50 percent,1763835684875,5.36,1403380563,16578573762,0,0,1889785610,6302864506
update 50 percent,1763835696446,5.49,1403380563,16578573762,0,0,1900523028,6399501271
update 50 percent,1763835708026,5.47,1403380563,16578573762,0,0,1900523028,6496138035
update 50 percent,1763835719775,5.19,1403380563,16578573762,0,0,1900523028,6603512217
update 50 percent,1763835731786,5.05,1403380563,16578573762,0,0,1900523028,6700148981
update 50 percent,1763835743379,5.21,1403380563,16578573762,0,0,1900523028,6796785745
update 50 percent,1763835754967,5.07,1403380563,16578573762,0,0,1900523028,6904159928
update 50 percent,1763835766547,4.87,1403380563,16578573762,0,0,1911260446,7000796692
update 50 percent,1763835778118,5.37,1403380563,16578573762,0,0,1911260446,7097433456
update 50 percent,1763835789831,4.93,1403380563,16578573762,0,0,1911260446,7194070220
delete 15 percent with friends,1763835801852,6.36,1403380563,16578573762,0,0,1911260446,7247757312
delete 15 percent with friends,1763835813423,6.37,1403380563,16578573762,0,0,1911260446,7279969566
delete 15 percent with friends,1763835825005,6.33,1403380563,16578573762,0,0,1921997864,7301444403
delete 15 percent with friends,1763835836585,6.49,1402306822,16578573762,0,0,1921997864,7333656657
delete all,1763835847270,0.0,0,0,0,0,0,0
