Stage name,Timestamp,CPU percentage,Memory Usage bytes,Memory limit bytes,Disk read bytes,Disk write bytes,Network received bytes,Network sent bytes
user generation,1763904681138,16.52,737568358,16578573762,0,0,79901491,49912217
user generation,1763904707706,14.35,740504371,16578573762,0,0,81474355,50855936
user generation,1763904734292,14.6,745118105,16578573762,0,0,82837504,51694796
user generation,1763904761240,15.43,747005542,16578573762,0,0,84410368,52638515
user generation,1763904787818,15.43,747424972,16578573762,0,0,85878374,53582233
user generation,1763904814398,14.01,749207552,16578573762,0,0,87451238,54525952
user generation,1763904841301,15.86,751409561,16578573762,0,0,89024102,55574528
user generation,1763904867888,15.29,751619276,16578573762,0,0,90492108,56413388
user generation,1763904894476,14.01,754555289,16578573762,0,0,91960115,57461964
user generation,1763904921337,16.12,754660147,16578573762,0,0,93532979,58405683
user generation,1763904947926,15.32,756757299,16578573762,0,0,95105843,59349401
user generation,1763904974503,15.14,758644736,16578573762,0,0,96573849,60293120
user generation,1763905001396,15.52,762943897,16578573762,0,0,98146713,61236838
user generation,1763905027976,15.5,765250764,16578573762,0,0,99719577,62285414
user generation,1763905054565,13.04,767557632,16578573762,0,0,101292441,63229132
user generation,1763905081444,14.3,770913075,16578573762,0,0,102655590,64067993
user generation,1763905108035,13.93,771017932,16578573762,0,0,104123596,65011712
user generation,1763905134615,14.15,773219942,16578573762,0,0,105906176,65850572
user generation,1763905161543,14.45,773429657,16578573762,0,0,106954752,66794291
user generation,1763905188128,14.28,773429657,16578573762,0,0,108003328,67633152
user generation,1763905214707,13.13,775841382,16578573762,0,0,110100480,68576870
user generation,1763905241602,14.81,775946240,16578573762,0,0,111149056,69415731
user generation,1763905268173,14.62,780455116,16578573762,0,0,112197632,70254592
user generation,1763905294763,13.87,782761984,16578573762,0,0,114294784,71198310
user generation,1763905321674,14.77,783076556,16578573762,0,0,115343360,72037171
user generation,1763905348263,13.56,784963993,16578573762,0,0,116391936,72980889
user generation,1763905374842,13.84,784963993,16578573762,0,0,118489088,73819750
user generation,1763905401750,14.7,785278566,16578573762,0,0,119537664,74763468
user generation,1763905428341,13.9,787585433,16578573762,0,0,121634816,75602329
user generation,1763905454917,14.17,790836019,16578573762,0,0,122683392,76546048
user generation,1763905481813,14.88,793457459,16578573762,0,0,123731968,77384908
user generation,1763905508390,13.97,805306368,16578573762,0,0,125829120,78328627
user generation,1763905534961,14.58,811492966,16578573762,0,0,126877696,79167488
user generation,1763905561896,14.41,811912396,16578573762,0,0,127926272,80006348
user generation,1763905588482,14.31,811807539,16578573762,0,0,130023424,80950067
user generation,1763905615050,13.79,811702681,16578573762,0,0,131072000,81788928
user generation,1763905641933,14.76,812017254,16578573762,0,0,132120576,82627788
user generation,1763905668516,14.33,816316416,16578573762,0,0,134217728,83571507
user generation,1763905695107,14.06,816316416,16578573762,0,0,135266304,84410368
user generation,1763905721985,14.55,818518425,16578573762,0,0,136314880,85354086
user generation,1763905748571,13.87,818728140,16578573762,0,0,138412032,86192947
user generation,1763905775146,15.08,821349580,16578573762,0,0,139460608,87031808
user generation,1763905802057,15.58,823237017,16578573762,0,0,140509184,87975526
user generation,1763905828636,13.86,825439027,16578573762,0,0,142606336,88814387
user generation,1763905855206,13.33,827745894,16578573762,0,0,143654912,89758105
user generation,1763905882122,15.12,830052761,16578573762,0,0,144703488,90596966
user generation,1763905908701,16.23,830367334,16578573762,0,0,146800640,91540684
user generation,1763905935279,14.49,830472192,16578573762,0,0,147849216,92379545
user generation,1763905962200,13.85,830577049,16578573762,0,0,149946368,93323264
user generation,1763905988766,13.48,830472192,16578573762,0,0,150994944,94162124
user generation,1763906015354,15.05,830891622,16578573762,0,0,152043520,95000985
user generation,1763906042233,14.63,830786764,16578573762,0,0,154140672,95944704
user generation,1763906068810,13.34,833722777,16578573762,0,0,155189248,96783564
user generation,1763906095380,13.38,836553932,16578573762,0,0,156237824,97727283
user generation,1763906122298,14.17,838651084,16578573762,0,0,158334976,98566144
user generation,1763906148894,15.68,840853094,16578573762,0,0,159383552,99509862
user generation,1763906175479,14.02,840853094,16578573762,0,0,160432128,100348723
user generation,1763906202387,15.39,843474534,16578573762,0,0,162529280,101187584
user generation,1763906228964,14.33,847668838,16578573762,0,0,163577856,102131302
user generation,1763906255548,13.92,847878553,16578573762,0,0,164626432,102970163
user generation,1763906282465,14.58,847983411,16578573762,0,0,166723584,103913881
user generation,1763906309043,13.57,850290278,16578573762,0,0,167772160,104752742
user generation,1763906335622,13.44,850395136,16578573762,0,0,168820736,105906176
user generation,1763906362526,14.29,852597145,16578573762,0,0,170917888,106954752
user generation,1763906389117,14.31,854799155,16578573762,0,0,171966464,106954752
user generation,1763906415703,13.46,857001164,16578573762,0,0,174063616,108003328
user generation,1763906442579,15.04,859517747,16578573762,0,0,175112192,109051904
user generation,1763906469170,13.48,859308032,16578573762,0,0,176160768,110100480
user generation,1763906495752,13.25,859622604,16578573762,0,0,178257920,111149056
user generation,1763906522637,13.98,859517747,16578573762,0,0,179306496,112197632
user generation,1763906549213,14.08,864131481,16578573762,0,0,180355072,113246208
user generation,1763906575787,13.79,864341196,16578573762,0,0,182452224,113246208
user generation,1763906602712,14.68,866333491,16578573762,0,0,183500800,114294784
user generation,1763906629295,14.31,866752921,16578573762,0,0,184549376,115343360
user generation,1763906655878,14.13,869164646,16578573762,0,0,186646528,116391936
user generation,1763906682739,14.14,872520089,16578573762,0,0,187695104,117440512
user generation,1763906709307,14.32,874407526,16578573762,0,0,188743680,118489088
user generation,1763906735888,14.11,874512384,16578573762,0,0,190840832,118489088
user generation,1763906762842,14.38,876819251,16578573762,0,0,191889408,119537664
user generation,1763906789446,15.87,877238681,16578573762,0,0,193986560,120586240
user generation,1763906816032,13.83,879230976,16578573762,0,0,195035136,121634816
user generation,1763906842896,14.36,881642700,16578573762,0,0,196083712,122683392
user generation,1763906869473,14.09,882166988,16578573762,0,0,198180864,123731968
user generation,1763906896055,13.67,881957273,16578573762,0,0,199229440,124780544
user generation,1763906922987,15.2,884159283,16578573762,0,0,200278016,124780544
user generation,1763906949576,14.06,888563302,16578573762,0,0,202375168,125829120
user generation,1763906976165,13.92,891079884,16578573762,0,0,203423744,126877696
user generation,1763907003052,16.89,890975027,16578573762,0,0,204472320,127926272
user generation,1763907029635,13.34,891184742,16578573762,0,0,206569472,128974848
user generation,1763907056208,12.93,891289600,16578573762,0,0,207618048,130023424
update 10 percent,1763907083115,31.85,907437670,16578573762,0,0,211812352,166723584
update 10 percent,1763907109706,34.79,909534822,16578573762,0,0,219152384,175112192
update 50 percent,1763907136283,33.38,909639680,16578573762,0,0,230686720,198180864
update 50 percent,1763907163167,33.02,909639680,16578573762,0,0,238026752,206569472
update 50 percent,1763907189760,33.33,909639680,16578573762,0,0,245366784,214958080
update 50 percent,1763907216344,33.33,909639680,16578573762,0,0,253755392,223346688
update 50 percent,1763907243246,34.78,909744537,16578573762,0,0,260046848,231735296
update 50 percent,1763907269817,35.06,909639680,16578573762,0,0,267386880,240123904
update 50 percent,1763907296382,33.62,909639680,16578573762,0,0,274726912,248512512
update 50 percent,1763907323277,33.86,909639680,16578573762,0,0,283115520,256901120
update 50 percent,1763907349848,34.53,909639680,16578573762,0,0,290455552,265289728
update 50 percent,1763907376422,33.28,909639680,16578573762,0,0,297795584,273678336
delete 15 percent with friends,1763907403323,33.95,914463129,16578573762,0,0,301989888,289406976
delete 15 percent with friends,1763907429900,35.42,916874854,16578573762,0,0,305135616,291504128
delete 15 percent with friends,1763907456475,33.74,917294284,16578573762,0,0,308281344,293601280
delete 15 percent with friends,1763907483391,32.27,917084569,16578573762,0,0,311427072,295698432
delete 15 percent with friends,1763907509969,33.08,917504000,16578573762,0,0,314572800,297795584
delete 15 percent with friends,1763907536544,32.86,917504000,16578573762,0,0,317718528,299892736
delete 15 percent with friends,1763907563466,32.82,917818572,16578573762,0,0,320864256,301989888
delete 15 percent with friends,1763907590063,31.94,917923430,16578573762,0,0,324009984,304087040
delete 15 percent with friends,1763907616643,31.61,918028288,16578573762,0,0,327155712,306184192
delete 15 percent with friends,1763907643522,32.19,918342860,16578573762,0,0,330301440,308281344
delete 15 percent with friends,1763907670097,30.74,918762291,16578573762,0,0,334495744,310378496
delete 15 percent with friends,1763907696675,30.37,918762291,16578573762,0,0,337641472,312475648
delete 15 percent with friends,1763907723596,18.69,918972006,16578573762,0,0,339738624,313524224
delete 15 percent with friends,1763907750173,18.61,919076864,16578573762,0,0,341835776,315621376
delete 15 percent with friends,1763907776760,18.29,919286579,16578573762,0,0,342884352,316669952
delete 15 percent with friends,1763907803631,17.62,919601152,16578573762,0,0,344981504,317718528
delete all,1763907830207,108.68,983669145,16578573762,0,0,347078656,318767104
