Stage name,Timestamp,CPU percentage,Memory Usage bytes,Memory limit bytes,Disk read bytes,Disk write bytes,Network received bytes,Network sent bytes
user generation,1763844716232,14.13,638373068,16578573762,0,0,28730982,17930649
user generation,1763844728240,13.8,638792499,16578573762,0,0,29360128,18350080
user generation,1763844739830,13.98,638687641,16578573762,0,0,29989273,18769510
user generation,1763844751432,12.69,639316787,16578573762,0,0,30618419,19084083
user generation,1763844763034,13.35,639631360,16578573762,0,0,31247564,19503513
user generation,1763844774636,12.59,639631360,16578573762,0,0,31771852,19818086
user generation,1763844786279,11.84,639736217,16578573762,0,0,32296140,20237516
user generation,1763844798295,12.95,639945932,16578573762,0,0,32925286,20552089
user generation,1763844809906,12.59,639631360,16578573762,0,0,33449574,20866662
user generation,1763844821505,13.1,639945932,16578573762,0,0,33973862,21286092
user generation,1763844833091,11.93,641413939,16578573762,0,0,34603008,21600665
user generation,1763844844682,12.93,641623654,16578573762,0,0,35232153,22020096
user generation,1763844856341,12.39,644035379,16578573762,0,0,35756441,22334668
user generation,1763844868356,11.95,643930521,16578573762,0,0,36385587,22754099
user generation,1763844879958,13.08,644035379,16578573762,0,0,36909875,23068672
user generation,1763844891553,12.91,643930521,16578573762,0,0,37539020,23383244
user generation,1763844903148,12.78,644245094,16578573762,0,0,38063308,23802675
user generation,1763844914748,13.65,644769382,16578573762,0,0,38692454,24117248
user generation,1763844926416,17.14,644874240,16578573762,0,0,39216742,24536678
user generation,1763844938403,12.19,644874240,16578573762,0,0,39741030,24851251
user generation,1763844949997,12.09,646971392,16578573762,0,0,40370176,25165824
user generation,1763844961595,12.92,647076249,16578573762,0,0,40894464,25585254
user generation,1763844973191,12.71,646971392,16578573762,0,0,41523609,25899827
user generation,1763844984797,12.54,648963686,16578573762,0,0,42047897,26214400
user generation,1763844996456,12.85,650746265,16578573762,0,0,42572185,26633830
user generation,1763845008491,16.5,653053132,16578573762,0,0,43096473,26948403
user generation,1763845020065,14.57,653157990,16578573762,0,0,43620761,27262976
user generation,1763845031659,15.33,653157990,16578573762,0,0,44145049,27577548
user generation,1763845043225,13.17,657352294,16578573762,0,0,44669337,27892121
user generation,1763845054794,13.17,657457152,16578573762,0,0,45298483,28311552
user generation,1763845066495,12.72,657352294,16578573762,0,0,45822771,28626124
user generation,1763845078516,12.87,657457152,16578573762,0,0,46451916,28940697
user generation,1763845090120,12.06,657562009,16578573762,0,0,46976204,29360128
user generation,1763845101717,13.62,657771724,16578573762,0,0,47605350,29674700
user generation,1763845113301,12.59,657562009,16578573762,0,0,48129638,30094131
user generation,1763845124912,12.94,657666867,16578573762,0,0,48758784,30408704
user generation,1763845136518,13.47,657771724,16578573762,0,0,49283072,30828134
user generation,1763845148543,14.1,660183449,16578573762,0,0,50017075,31247564
user generation,1763845160163,27.93,662070886,16578573762,0,0,50751078,31666995
user generation,1763845171778,26.42,664377753,16578573762,0,0,51589939,32191283
user generation,1763845183406,25.38,664377753,16578573762,0,0,52533657,32820428
user generation,1763845195019,24.57,664482611,16578573762,0,0,53582233,33449574
user generation,1763845206681,25.91,664797184,16578573762,0,0,54525952,34078720
user generation,1763845218688,31.29,664797184,16578573762,0,0,55155097,34393292
user generation,1763845230321,23.29,665111756,16578573762,0,0,56098816,35022438
user generation,1763845241932,14.64,664902041,16578573762,0,0,57147392,35651584
user generation,1763845253530,14.54,665111756,16578573762,0,0,57776537,36071014
user generation,1763845265135,14.49,664902041,16578573762,0,0,58405683,36490444
user generation,1763845277677,14.67,665111756,16578573762,0,0,59034828,36805017
user generation,1763845289257,11.55,665006899,16578573762,0,0,59454259,37119590
user generation,1763845300840,15.32,665426329,16578573762,0,0,59873689,37434163
user generation,1763845312418,15.61,665216614,16578573762,0,0,60502835,37748736
user generation,1763845323998,15.66,668467200,16578573762,0,0,61131980,38168166
user generation,1763845335569,16.1,668362342,16578573762,0,0,61761126,38587596
user generation,1763845347753,26.01,670774067,16578573762,0,0,62390272,39007027
user generation,1763845359342,19.31,672871219,16578573762,0,0,63438848,39636172
user generation,1763845370915,15.84,672871219,16578573762,0,0,64067993,39950745
user generation,1763845382496,15.39,672976076,16578573762,0,0,64697139,40370176
user generation,1763845394065,16.5,673080934,16578573762,0,0,65326284,40789606
user generation,1763845405647,14.05,675282944,16578573762,0,0,65850572,41104179
user generation,1763845417770,14.13,681574400,16578573762,0,0,66479718,41523609
user generation,1763845429353,14.21,683671552,16578573762,0,0,67108864,41838182
user generation,1763845440922,15.24,683881267,16578573762,0,0,67633152,42257612
user generation,1763845452493,14.01,685978419,16578573762,0,0,68262297,42572185
user generation,1763845464062,14.72,686083276,16578573762,0,0,68786585,42991616
user generation,1763845475641,13.11,686188134,16578573762,0,0,69310873,43306188
user generation,1763845487838,14.46,686083276,16578573762,0,0,69835161,43620761
user generation,1763845499411,14.4,686083276,16578573762,0,0,70464307,43935334
user generation,1763845510990,14.63,686188134,16578573762,0,0,70988595,44354764
user generation,1763845522594,15.75,687656140,16578573762,0,0,71617740,44669337
user generation,1763845534199,9.72,687760998,16578573762,0,0,72142028,44983910
user generation,1763845545792,14.94,688075571,16578573762,0,0,72666316,45403340
user generation,1763845557881,15.33,687970713,16578573762,0,0,73295462,45822771
user generation,1763845569476,14.19,688180428,16578573762,0,0,73924608,46137344
user generation,1763845581053,14.62,688180428,16578573762,0,0,74553753,46556774
user generation,1763845592654,14.39,688285286,16578573762,0,0,75078041,46871347
user generation,1763845604241,14.86,687970713,16578573762,0,0,75707187,47290777
user generation,1763845615838,15.65,689963008,16578573762,0,0,76336332,47605350
user generation,1763845627929,14.9,689963008,16578573762,0,0,76965478,48024780
user generation,1763845639518,14.26,690382438,16578573762,0,0,77489766,48339353
user generation,1763845651107,14.81,690277580,16578573762,0,0,78014054,48758784
user generation,1763845662702,14.86,692374732,16578573762,0,0,78643200,49073356
user generation,1763845674296,14.36,692479590,16578573762,0,0,79272345,49492787
user generation,1763845685890,15.32,692584448,16578573762,0,0,79901491,49807360
user generation,1763845697980,14.41,692269875,16578573762,0,0,80425779,50226790
user generation,1763845709560,14.09,694367027,16578573762,0,0,81054924,50646220
user generation,1763845721169,15.75,694786457,16578573762,0,0,81684070,50960793
user generation,1763845732762,14.73,697198182,16578573762,0,0,82208358,51380224
user generation,1763845744361,15.52,697093324,16578573762,0,0,82837504,51694796
update 1 random,1763845755948,10.92,698771046,16578573762,0,0,83466649,60922265
update 10 percent,1763845768059,32.24,708417945,16578573762,0,0,86297804,68576870
find 50 percent,1763845779661,20.06,709885952,16578573762,0,0,89233817,76126617
update 50 percent,1763845791244,33.04,732640051,16578573762,0,0,94162124,81579212
update 50 percent,1763845802841,33.2,732640051,16578573762,0,0,97412710,85144371
update 50 percent,1763845814437,33.65,732640051,16578573762,0,0,100558438,88709529
update 50 percent,1763845826042,33.04,732640051,16578573762,0,0,103704166,92274688
update 50 percent,1763845838104,31.79,732640051,16578573762,0,0,106954752,95944704
update 50 percent,1763845849687,33.34,732640051,16578573762,0,0,110100480,99614720
delete 15 percent with friends,1763845861269,32.6,737568358,16578573762,0,0,111149056,104857600
delete 15 percent with friends,1763845872873,33.22,737568358,16578573762,0,0,113246208,105906176
delete 15 percent with friends,1763845884470,33.01,737358643,16578573762,0,0,114294784,106954752
delete 15 percent with friends,1763845896072,32.39,737568358,16578573762,0,0,115343360,108003328
delete 15 percent with friends,1763845908131,32.47,737778073,16578573762,0,0,117440512,109051904
delete 15 percent with friends,1763845919738,31.42,737987788,16578573762,0,0,118489088,109051904
delete 15 percent with friends,1763845931329,32.95,738302361,16578573762,0,0,119537664,110100480
delete 15 percent with friends,1763845942925,31.95,737987788,16578573762,0,0,120586240,111149056
delete 15 percent with friends,1763845954514,32.31,739350937,16578573762,0,0,122683392,112197632
delete 15 percent with friends,1763845966119,33.31,739665510,16578573762,0,0,123731968,113246208
delete 15 percent with friends,1763845978155,32.83,739455795,16578573762,0,0,125829120,114294784
delete 15 percent with friends,1763845989761,31.37,739350937,16578573762,0,0,126877696,115343360
delete 15 percent with friends,1763846001366,32.03,739665510,16578573762,0,0,127926272,116391936
